Zip_5,MedianHouseholdIncome
45146,67800.0
45158,63295.0
45167,66875.0
45169,52061.0
45172,105368.0
45176,66363.0
45205,41357.0
45211,54582.0
45212,63698.0
45217,67974.0
45227,70614.0
45232,25232.0
45237,43598.0
45239,58276.0
45247,95810.0
45249,107227.0
45255,88694.0
45305,119129.0
45306,85625.0
45309,72570.0
45311,66210.0
45315,84186.0
45316,80000.0
45322,72073.0
45328,63594.0
45332,65000.0
45340,91250.0
45348,108409.0
45349,89375.0
45351,100417.0
45353,96518.0
45359,70707.0
45361,60625.0
45362,68173.0
45368,60411.0
45369,96500.0
45370,105625.0
45380,84388.0
45383,63795.0
45387,85691.0
45388,88750.0
45405,41901.0
45406,43241.0
45410,46766.0
45430,107500.0
45503,54561.0
45505,42409.0
45614,63418.0
45621,44069.0
45631,54772.0
45634,52879.0
45640,62813.0
45648,69065.0
45650,66731.0
45651,57761.0
45660,54904.0
45661,57250.0
45682,44500.0
45684,52000.0
45685,63472.0
45690,48201.0
45696,31016.0
45715,46793.0
45719,36356.0
45723,61793.0
45727,33542.0
45769,49063.0
45772,60924.0
45775,56159.0
45779,50938.0
45807,74387.0
45810,59065.0
45812,41230.0
45813,67614.0
45819,74583.0
45826,99583.0
45830,78449.0
45831,74801.0
45833,66919.0
45845,91667.0
45849,92743.0
45856,87292.0
45864,76250.0
45873,66771.0
45887,62838.0
45888,67500.0
46031,73583.0
46036,59082.0
46039,76458.0
46044,75125.0
46048,69423.0
46050,75000.0
46052,66828.0
46057,76806.0
46062,116834.0
46064,92012.0
46065,76786.0
46072,75295.0
46075,118839.0
46076,72434.0
46113,85510.0
46117,57750.0
46128,85250.0
46130,110221.0
46133,57629.0
46147,72031.0
46158,79877.0
46163,111378.0
46164,92235.0
46167,123390.0
46201,43183.0
46203,55375.0
46214,58863.0
46218,34635.0
46220,103735.0
46222,45198.0
46224,53731.0
46225,47917.0
46228,95574.0
46236,117530.0
46240,70728.0
46250,69591.0
46259,129615.0
46303,78659.0
46307,102118.0
46321,105764.0
46346,55938.0
46347,84246.0
46365,86500.0
46379,96490.0
46402,29125.0
46408,47063.0
46409,40637.0
46506,72689.0
46532,71339.0
46538,86923.0
46539,76750.0
46545,55889.0
46552,79464.0
46562,61599.0
46570,60000.0
46571,84705.0
46573,79375.0
46582,67161.0
46613,41625.0
46615,57983.0
46617,73700.0
46637,72401.0
46701,76813.0
46710,81927.0
46714,63468.0
46723,80183.0
46725,76214.0
46746,78250.0
46747,69500.0
46763,98603.0
46766,83371.0
46770,74191.0
46776,54866.0
46791,111563.0
46795,77279.0
46802,40903.0
46845,115690.0
46914,59205.0
46920,96597.0
46932,70093.0
46946,57000.0
46950,37361.0
46957,46875.0
46967,58929.0
46985,52073.0
46989,73679.0
46992,65500.0
47010,105417.0
47016,66533.0
47023,68438.0
47024,55956.0
47032,62484.0
47040,68865.0
47042,74401.0
47108,47868.0
47112,66943.0
47117,88648.0
47118,42206.0
47126,92900.0
47129,55447.0
47130,68412.0
47138,73777.0
47167,57697.0
47170,57661.0
47172,80525.0
47220,69720.0
47223,88025.0
47224,101250.0
47227,87617.0
47234,99479.0
47246,88106.0
47260,65733.0
47264,66875.0
47274,72186.0
47283,80536.0
47305,33125.0
47324,67734.0
47335,48958.0
47336,50381.0
47337,59375.0
47339,43125.0
47340,61146.0
47346,69180.0
47353,80391.0
47354,63204.0
47355,65172.0
47357,97544.0
47360,65227.0
47361,65221.0
47362,56564.0
47380,55278.0
47381,58958.0
47384,72083.0
47408,45584.0
47443,60795.0
47448,65136.0
47452,71031.0
47453,50000.0
47459,76667.0
47468,81979.0
47469,60147.0
47470,71936.0
47520,52969.0
47523,65000.0
47525,71731.0
47529,74750.0
47546,67806.0
47551,88047.0
47562,70896.0
47574,111250.0
47585,56944.0
47588,59096.0
47596,98438.0
47598,65893.0
47615,60250.0
47620,74869.0
47630,101462.0
47631,60509.0
47639,90985.0
47640,59775.0
47648,68068.0
47715,59821.0
47802,58880.0
47804,38036.0
47805,69716.0
47832,76375.0
47834,66677.0
47842,54181.0
47854,84864.0
47858,49459.0
47872,66508.0
47874,58125.0
47884,64375.0
47909,67341.0
47928,57917.0
47929,71838.0
47933,61968.0
47941,74500.0
47942,69167.0
47943,64231.0
47948,57563.0
47955,61607.0
47958,84583.0
47965,75089.0
47969,51875.0
47980,62171.0
47981,76250.0
47989,101369.0
47991,102643.0
47992,106458.0
47994,98125.0
47997,62500.0
48001,64538.0
48005,110946.0
48009,152443.0
48014,70341.0
48015,52857.0
48022,89702.0
48027,84939.0
48030,62878.0
48035,69245.0
48038,78684.0
48041,87599.0
48043,57315.0
48050,88804.0
48064,79375.0
48066,61222.0
48069,161058.0
48071,66726.0
48074,69600.0
48075,67630.0
48076,85171.0
48082,76372.0
48084,106004.0
48097,58177.0
48098,165781.0
48117,76600.0
48126,42353.0
48133,65867.0
48134,88821.0
48135,64396.0
48137,82813.0
48141,39632.0
48152,89019.0
48157,51830.0
48162,68801.0
48170,109442.0
48178,130781.0
48191,98106.0
48195,64635.0
48203,35108.0
48205,40612.0
48213,33755.0
48216,42278.0
48220,86095.0
48226,69813.0
48228,31485.0
48230,131155.0
48302,175698.0
48309,117788.0
48320,77700.0
48322,118001.0
48326,79468.0
48327,75512.0
48334,98937.0
48348,131586.0
48350,108568.0
48363,173056.0
48381,103156.0
48383,98617.0
48393,67194.0
48412,79714.0
48419,60357.0
48420,63427.0
48444,69010.0
48450,58297.0
48454,62300.0
48455,97060.0
48457,64583.0
48462,103739.0
48466,55430.0
48469,52577.0
48472,61397.0
48503,40155.0
48504,36740.0
48505,31477.0
48507,47165.0
48509,64385.0
48529,38021.0
48601,37830.0
48613,56106.0
48615,72656.0
48630,71518.0
48635,59861.0
48636,63478.0
48638,63444.0
48642,77690.0
48652,69808.0
48654,46563.0
48661,58767.0
48701,61976.0
48703,60365.0
48705,55625.0
48721,59063.0
48722,68777.0
48729,54844.0
48733,54583.0
48738,64432.0
48740,53460.0
48745,47500.0
48763,58160.0
48765,46458.0
48817,57468.0
48819,95050.0
48834,60870.0
48836,86317.0
48837,93161.0
48838,66126.0
48841,55875.0
48843,91620.0
48851,64271.0
48853,50000.0
48854,91956.0
48856,82500.0
48857,81319.0
48861,88056.0
48867,58718.0
48872,79434.0
48873,86250.0
48875,92457.0
48878,51875.0
48896,130909.0
48897,69674.0
48906,61533.0
48911,54882.0
48917,73259.0
48933,36895.0
49002,71621.0
49004,72434.0
49013,58264.0
49026,65699.0
49028,62639.0
49037,42598.0
49047,55469.0
49051,79375.0
49052,62120.0
49061,76772.0
49064,61863.0
49065,73125.0
49075,100833.0
49078,77517.0
49094,68688.0
49106,75064.0
49111,65702.0
49128,73023.0
49129,104000.0
49203,55689.0
49224,52552.0
49229,92150.0
49233,83036.0
49249,84507.0
49251,83458.0
49252,52625.0
49272,90156.0
49274,56125.0
49286,73054.0
49289,76563.0
49305,49536.0
49316,101548.0
49322,69231.0
49332,58703.0
49341,112932.0
49343,81722.0
49348,79267.0
49402,50563.0
49403,82297.0
49410,60274.0
49411,60750.0
49412,63504.0
49419,92708.0
49423,78524.0
49424,82353.0
49426,106981.0
49436,67344.0
49445,80514.0
49449,74286.0
49455,65640.0
49456,85807.0
49506,112287.0
49508,65328.0
49601,65704.0
49614,71389.0
49620,74313.0
49622,66618.0
49628,125938.0
49631,46250.0
49638,50000.0
49650,91108.0
49653,84954.0
49656,55781.0
49657,69896.0
49667,46806.0
49670,90170.0
49683,57875.0
49690,105701.0
49710,73500.0
49713,77375.0
49715,62045.0
49728,57961.0
49740,85230.0
49757,100125.0
49760,45313.0
49769,64792.0
49788,52639.0
49791,64750.0
49802,61067.0
49815,75909.0
49816,74583.0
49818,56492.0
49829,45808.0
49831,73500.0
49835,53125.0
49838,39773.0
49847,63472.0
49855,62321.0
49868,53651.0
49872,53173.0
49881,75114.0
49883,50069.0
49884,40313.0
49886,72083.0
49887,54821.0
49893,63438.0
49894,62102.0
49902,38879.0
49905,76618.0
49917,52188.0
49920,61028.0
49925,48750.0
49938,44379.0
49950,54931.0
49958,42083.0
49959,49750.0
49960,44219.0
49965,77604.0
49969,61101.0
49970,68125.0
50002,82250.0
50006,62188.0
50009,90393.0
50010,65701.0
50014,57372.0
50025,51758.0
50033,55625.0
50034,73750.0
50036,74107.0
50038,79479.0
50049,66750.0
50054,91204.0
50060,56779.0
50063,110046.0
50067,45000.0
50070,90352.0
50074,103750.0
50075,69306.0
50078,51250.0
50105,122813.0
50106,96711.0
50107,51250.0
50118,79583.0
50120,140313.0
50123,63750.0
50126,61711.0
50133,70909.0
50138,76887.0
50140,54000.0
50144,64511.0
50146,71458.0
50155,32308.0
50157,59583.0
50163,73704.0
50165,95000.0
50168,99875.0
50226,161627.0
50237,92667.0
50240,110027.0
50242,70833.0
50246,70000.0
50251,95417.0
50252,104375.0
50257,94605.0
50262,41806.0
50263,107864.0
50264,61250.0
50265,84588.0
50271,86806.0
50273,80018.0
50278,67344.0
50313,64077.0
50314,38511.0
50317,61569.0
50324,89083.0
50325,131082.0
50421,66184.0
50428,72932.0
50433,51250.0
50439,77708.0
50451,72500.0
50458,86336.0
50459,76053.0
50467,65625.0
50469,70682.0
50472,86538.0
50482,82292.0
50483,73750.0
50511,60256.0
50514,70550.0
50518,84830.0
50529,66111.0
50531,105375.0
50535,81667.0
50536,62404.0
50539,64271.0
50540,86818.0
50541,53859.0
50543,87841.0
50558,65313.0
50560,66172.0
50562,63750.0
50566,78438.0
50573,47000.0
50576,65179.0
50579,69464.0
50583,63967.0
50586,54167.0
50590,65500.0
50591,56960.0
50593,40000.0
50598,78828.0
50601,63869.0
50602,64722.0
50621,86146.0
50632,70865.0
50635,72981.0
50643,120724.0
50651,79647.0
50658,70321.0
50659,76620.0
50667,62813.0
50668,84464.0
50672,64063.0
50674,63429.0
50676,84464.0
50677,82950.0
50681,69688.0
50701,62857.0
50703,49412.0
50707,61451.0
50801,55453.0
50830,63472.0
50845,70781.0
50849,60375.0
50851,67847.0
50858,78182.0
50862,75313.0
51009,53125.0
51014,62143.0
51022,91133.0
51026,82411.0
51027,91875.0
51029,79688.0
51034,65489.0
51037,62500.0
51039,105994.0
51048,80000.0
51054,121228.0
51101,18103.0
51103,57212.0
51108,78333.0
51235,63194.0
51238,82634.0
51241,89214.0
51244,81771.0
51247,73451.0
51250,90238.0
51350,72708.0
51357,72344.0
51365,81071.0
51433,62500.0
51445,66250.0
51450,77619.0
51451,36250.0
51458,73984.0
51461,71573.0
51462,70625.0
51525,79034.0
51533,62727.0
51535,83929.0
51545,67083.0
51550,77679.0
51557,75221.0
51564,71484.0
51573,86111.0
51579,70833.0
51630,69375.0
51636,61932.0
51650,47026.0
52031,84243.0
52053,103250.0
52072,66667.0
52073,81875.0
52074,120278.0
52076,62917.0
52132,97621.0
52134,73603.0
52135,75313.0
52159,71136.0
52160,77098.0
52161,77250.0
52172,65801.0
52175,56538.0
52201,98945.0
52209,73854.0
52214,83450.0
52218,90924.0
52220,60625.0
52221,84250.0
52232,95313.0
52247,82140.0
52255,60625.0
52257,104750.0
52302,87463.0
52305,95583.0
52307,43259.0
52308,75357.0
52310,76946.0
52314,106667.0
52315,75833.0
52318,100000.0
52323,55096.0
52325,74125.0
52327,83250.0
52334,120682.0
52335,55893.0
52341,79453.0
52351,116477.0
52358,81250.0
52359,69063.0
52362,73636.0
52401,40675.0
52402,71319.0
52535,68611.0
52537,82713.0
52543,80145.0
52549,60179.0
52550,55984.0
52551,87578.0
52553,62341.0
52570,62292.0
52580,44009.0
52583,59231.0
52619,74688.0
52623,85813.0
52627,54864.0
52630,47969.0
52638,63125.0
52639,61250.0
52647,48500.0
52650,102353.0
52658,84375.0
52721,75536.0
52732,58380.0
52738,83953.0
52739,82885.0
52765,113603.0
52766,70250.0
52772,80997.0
52773,86667.0
52806,73682.0
53005,123486.0
53007,55577.0
53017,160145.0
53021,84083.0
53031,116389.0
53034,78859.0
53038,93333.0
53057,99107.0
53059,88475.0
53061,66382.0
53070,95714.0
53083,77739.0
53089,116042.0
53103,130938.0
53104,107951.0
53118,103921.0
53126,98446.0
53130,86806.0
53140,56803.0
53142,86891.0
53170,78456.0
53178,94522.0
53181,93922.0
53188,88656.0
53195,78125.0
53202,68482.0
53204,43645.0
53205,30300.0
53212,42679.0
53223,60477.0
53224,69727.0
53228,75288.0
53403,58274.0
53406,78427.0
53508,95577.0
53515,90250.0
53516,85357.0
53520,74589.0
53526,76042.0
53530,69598.0
53533,82731.0
53548,74696.0
53549,78058.0
53556,67188.0
53558,107167.0
53560,93516.0
53561,95694.0
53569,86458.0
53570,83143.0
53576,72917.0
53578,100194.0
53579,75048.0
53585,71683.0
53586,65658.0
53587,78594.0
53593,135699.0
53713,57833.0
53726,39779.0
53807,72019.0
53808,67500.0
53809,64583.0
53811,79531.0
53817,39781.0
53916,72704.0
53928,83125.0
53929,66216.0
53934,46563.0
53951,70729.0
53953,42417.0
53956,84722.0
53968,71786.0
54014,98512.0
54017,99804.0
54023,107333.0
54026,93235.0
54028,83667.0
54101,95588.0
54102,41875.0
54104,54443.0
54107,76394.0
54112,69237.0
54119,58958.0
54123,67500.0
54124,64688.0
54126,101111.0
54136,66472.0
54138,64924.0
54154,57887.0
54165,88135.0
54170,76705.0
54173,105294.0
54212,91250.0
54217,85893.0
54230,78964.0
54235,68141.0
54246,73542.0
54304,60369.0
54403,66040.0
54405,65430.0
54418,78542.0
54422,65809.0
54423,116941.0
54424,77500.0
54430,56250.0
54436,65188.0
54441,89079.0
54442,65000.0
54448,94500.0
54454,81477.0
54458,65250.0
54473,77981.0
54474,78125.0
54490,67000.0
54491,52037.0
54501,68602.0
54515,55417.0
54521,72619.0
54527,49718.0
54530,47500.0
54545,80607.0
54552,58389.0
54558,62404.0
54565,46250.0
54614,81302.0
54615,63391.0
54616,72727.0
54618,67411.0
54619,70612.0
54621,90563.0
54624,78558.0
54625,53177.0
54629,75563.0
54632,79167.0
54634,58890.0
54635,73250.0
54637,61250.0
54639,57446.0
54646,58250.0
54658,72734.0
54660,61146.0
54669,100214.0
54721,74179.0
54727,78800.0
54730,80347.0
54731,61125.0
54732,64886.0
54740,75505.0
54747,65083.0
54749,68750.0
54754,57422.0
54756,71250.0
54762,62292.0
54763,60625.0
54771,66955.0
54801,58591.0
54814,62813.0
54830,65231.0
54839,73750.0
54853,72750.0
54855,57250.0
54856,69091.0
54864,80781.0
54867,39637.0
54868,64567.0
54872,51781.0
54873,85909.0
54874,83350.0
54896,58831.0
54909,78365.0
54922,73371.0
54930,77266.0
54932,108977.0
54943,59500.0
54944,98675.0
54948,53500.0
54949,84286.0
54956,81386.0
54963,76987.0
54968,65650.0
54979,104167.0
54982,63814.0
54984,59702.0
54986,90479.0
55018,91071.0
55021,70296.0
55027,92857.0
55053,107188.0
55057,97521.0
55071,98945.0
55076,98026.0
55077,108314.0
55089,105938.0
55090,80179.0
55101,72703.0
55102,74143.0
55105,108200.0
55106,68601.0
55107,78125.0
55108,84583.0
55109,81759.0
55110,97211.0
55114,65236.0
55126,109017.0
55128,89642.0
55129,152500.0
55302,78194.0
55305,106480.0
55308,103815.0
55315,140446.0
55328,118036.0
55329,74063.0
55332,58177.0
55336,73314.0
55337,81641.0
55338,85347.0
55341,147903.0
55346,137125.0
55347,152850.0
55349,100054.0
55350,78663.0
55352,112923.0
55359,129508.0
55367,89896.0
55368,76719.0
55371,89674.0
55382,95673.0
55384,46860.0
55385,75365.0
55395,72901.0
55402,69808.0
55405,70425.0
55412,71905.0
55415,126480.0
55418,95630.0
55420,77539.0
55421,75141.0
55422,91173.0
55424,241875.0
55435,75829.0
55436,132487.0
55443,88220.0
55444,114545.0
55446,169412.0
55449,128750.0
55703,69973.0
55711,54583.0
55721,82750.0
55726,76667.0
55742,61944.0
55746,55694.0
55750,64653.0
55752,77083.0
55763,71923.0
55780,72917.0
55782,55658.0
55783,79052.0
55790,74732.0
55798,78929.0
55803,104250.0
55810,81894.0
55811,77877.0
55906,104146.0
55919,70962.0
55929,115865.0
55934,87645.0
55936,79196.0
55946,80461.0
55947,85464.0
55951,57692.0
55952,96964.0
55953,66705.0
55954,69615.0
55956,94762.0
55959,68224.0
55963,109464.0
55964,72765.0
55968,54688.0
55974,60700.0
55983,85625.0
55991,86875.0
56013,64360.0
56019,68750.0
56028,103542.0
56029,61094.0
56031,61373.0
56036,70862.0
56039,80536.0
56041,79107.0
56042,80500.0
56044,92917.0
56045,70714.0
56048,82813.0
56051,50909.0
56068,68988.0
56069,81919.0
56071,109672.0
56074,91397.0
56081,66612.0
56085,70429.0
56087,64566.0
56098,69000.0
56116,85000.0
56118,89076.0
56128,71806.0
56138,68889.0
56139,75417.0
56142,65987.0
56145,51607.0
56151,78571.0
56153,57813.0
56157,87708.0
56158,47212.0
56160,46875.0
56164,71550.0
56178,81667.0
56181,59821.0
56186,56912.0
56214,73281.0
56218,81563.0
56226,80000.0
56227,96250.0
56228,65139.0
56231,111250.0
56235,80521.0
56236,77344.0
56237,85156.0
56239,92857.0
56245,82679.0
56260,72813.0
56271,70395.0
56274,115972.0
56282,71103.0
56295,58333.0
56296,57051.0
56303,66789.0
56315,85526.0
56323,70000.0
56327,79643.0
56338,68906.0
56345,57399.0
56354,85521.0
56358,78125.0
56361,69896.0
56364,77440.0
56373,91544.0
56374,78415.0
56375,94875.0
56382,76250.0
56384,56250.0
56386,52344.0
56425,71294.0
56444,74265.0
56449,77813.0
56450,59076.0
56452,60378.0
56455,65962.0
56466,59046.0
56475,60481.0
56511,87375.0
56519,62692.0
56524,74688.0
56529,89577.0
56534,71932.0
56536,79375.0
56537,62279.0
56545,76806.0
56551,63750.0
56552,51964.0
56554,91379.0
56556,62955.0
56557,53077.0
56566,38056.0
56571,83500.0
56573,68080.0
56574,83750.0
56587,83203.0
56588,66250.0
56589,67431.0
56592,58750.0
56636,59858.0
56641,46250.0
56646,42422.0
56655,55368.0
56666,50250.0
56669,62328.0
56670,53462.0
56671,53750.0
56684,68333.0
56688,69643.0
56710,70000.0
56713,90833.0
56715,72813.0
56722,88438.0
56723,108333.0
56724,73750.0
56728,70750.0
56733,69250.0
56759,64219.0
56761,69688.0
56763,70357.0
57018,85278.0
57024,100000.0
57028,66735.0
57031,73487.0
57033,98156.0
57034,94250.0
57042,68672.0
57049,93239.0
57052,123125.0
57057,87917.0
57064,104351.0
57066,53125.0
57070,59444.0
57071,73995.0
57073,70893.0
57223,88571.0
57224,56000.0
57225,58352.0
57231,69375.0
57236,81250.0
57238,86250.0
57249,74545.0
57257,43182.0
57258,43750.0
57261,43125.0
57262,52667.0
57268,72969.0
57271,67625.0
57301,60671.0
57312,83750.0
57315,70833.0
57319,64250.0
57325,78750.0
57330,60962.0
57332,71875.0
57339,42417.0
57345,78750.0
57350,60351.0
57365,63611.0
57367,94688.0
57370,66250.0
57375,73333.0
57383,71250.0
57384,62670.0
57386,74598.0
57422,85909.0
57428,57750.0
57429,61250.0
57434,78750.0
57437,42917.0
57438,72847.0
57446,61875.0
57452,53750.0
57474,95000.0
57475,98125.0
57476,80313.0
57520,46875.0
57523,53750.0
57528,58450.0
57529,81750.0
57531,54000.0
57533,50000.0
57541,50568.0
57543,26771.0
57552,61250.0
57562,83750.0
57567,55542.0
57572,36250.0
57626,64188.0
57631,56250.0
57639,22125.0
57642,56528.0
57652,19798.0
57660,72500.0
57720,78333.0
57751,100714.0
57752,30304.0
57760,53750.0
57773,43929.0
57780,40536.0
57785,59311.0
57793,84441.0
57794,11326.0
58001,69500.0
58011,98958.0
58030,73250.0
58031,92917.0
58033,109375.0
58040,71094.0
58042,141500.0
58053,51213.0
58058,66250.0
58059,116023.0
58060,78750.0
58061,81620.0
58064,82500.0
58103,57699.0
58203,57905.0
58212,60588.0
58214,130313.0
58218,83750.0
58220,61875.0
58222,44583.0
58225,76250.0
58233,93636.0
58237,68056.0
58241,52321.0
58257,77125.0
58260,67813.0
58269,36500.0
58272,78125.0
58316,54611.0
58324,56250.0
58341,62375.0
58365,51250.0
58368,56209.0
58381,110000.0
58401,59187.0
58416,60179.0
58418,58438.0
58422,127132.0
58425,77500.0
58428,64911.0
58429,77000.0
58441,86477.0
58451,59773.0
58472,96154.0
58475,14837.0
58478,56000.0
58479,72083.0
58481,74886.0
58482,61705.0
58487,49667.0
58488,76563.0
58494,86667.0
58496,88125.0
58501,69796.0
58503,105108.0
58521,133400.0
58528,23750.0
58538,39545.0
58552,64352.0
58554,82168.0
58561,57500.0
58579,90500.0
58581,79028.0
58620,61250.0
58622,77778.0
58623,72188.0
58627,89500.0
58631,55455.0
58643,62250.0
58649,65625.0
58652,79545.0
58656,91429.0
58712,42917.0
58718,86667.0
58722,80982.0
58723,74167.0
58736,58000.0
58737,108500.0
58750,70000.0
58760,67667.0
58765,81250.0
58775,66125.0
58776,81797.0
58778,143811.0
58781,103750.0
58782,75985.0
58784,107321.0
58788,80278.0
58831,133750.0
58847,81464.0
58849,73382.0
59006,47670.0
59008,86563.0
59028,76250.0
59029,67500.0
59030,49519.0
59031,143750.0
59036,50859.0
59044,86011.0
59061,83333.0
59065,121071.0
59068,63704.0
59069,68333.0
59087,60625.0
59089,50938.0
59105,74572.0
59106,122374.0
59213,56875.0
59231,38125.0
59242,84250.0
59247,42813.0
59248,86667.0
59253,139375.0
59258,140000.0
59263,53438.0
59313,72452.0
59323,86000.0
59324,57083.0
59338,78750.0
59339,84844.0
59343,31375.0
59401,53750.0
59404,79327.0
59411,65380.0
59412,83409.0
59418,50000.0
59420,60694.0
59443,79132.0
59444,41484.0
59451,57000.0
59468,80652.0
59471,64688.0
59474,54004.0
59482,86250.0
59484,80833.0
59485,88292.0
59524,48295.0
59526,60741.0
59527,58000.0
59638,73375.0
59640,95250.0
59648,68542.0
59718,91852.0
59724,57188.0
59732,70833.0
59733,62917.0
59749,78534.0
59750,80670.0
59751,47500.0
59752,82228.0
59760,69167.0
59803,108992.0
59804,74877.0
59820,72586.0
59821,68370.0
59829,63996.0
59832,59125.0
59834,87143.0
59853,50179.0
59854,81250.0
59859,61667.0
59864,60305.0
59873,54176.0
59911,81846.0
59923,45332.0
59927,58750.0
59932,57325.0
60002,109047.0
60005,100304.0
60007,95240.0
60008,96213.0
60010,175050.0
60013,115833.0
60016,84044.0
60021,122005.0
60025,119639.0
60030,104920.0
60045,225551.0
60053,106078.0
60067,121572.0
60074,81911.0
60089,129932.0
60090,83449.0
60091,190250.0
60096,94115.0
60097,90865.0
60102,128070.0
60109,81528.0
60118,104572.0
60119,124058.0
60136,124338.0
60140,114675.0
60141,16611.0
60142,87286.0
60145,88750.0
60150,92125.0
60151,121667.0
60162,70772.0
60163,83176.0
60173,99975.0
60180,110703.0
60184,170074.0
60193,92284.0
60301,103448.0
60406,59502.0
60411,56627.0
60421,101818.0
60422,134728.0
60426,40995.0
60433,60987.0
60442,128307.0
60449,101563.0
60455,65342.0
60457,85360.0
60461,108203.0
60470,68500.0
60471,72241.0
60473,88046.0
60481,76398.0
60487,137426.0
60490,148153.0
60501,62110.0
60504,98249.0
60511,118589.0
60525,113718.0
60537,79826.0
60545,84920.0
60548,83774.0
60552,122375.0
60555,100076.0
60556,94625.0
60559,87474.0
60604,77806.0
60609,54142.0
60615,62105.0
60616,77841.0
60618,101558.0
60619,43403.0
60629,58813.0
60630,97134.0
60636,35077.0
60638,89191.0
60639,59710.0
60643,83015.0
60645,77126.0
60647,102851.0
60649,40142.0
60651,52963.0
60654,144831.0
60714,78868.0
60827,37648.0
60912,51667.0
60921,65885.0
60924,69145.0
60926,43750.0
60933,48750.0
60938,66979.0
60940,97778.0
60946,75000.0
60948,86042.0
60951,76250.0
60954,58636.0
60957,66741.0
60958,35074.0
60960,54355.0
60961,61193.0
60966,43846.0
60974,54375.0
61011,136172.0
61028,86328.0
61032,54179.0
61039,90000.0
61041,44464.0
61047,76389.0
61048,87604.0
61052,91875.0
61062,78929.0
61063,88063.0
61070,83542.0
61073,104534.0
61080,78533.0
61081,60854.0
61089,68846.0
61108,63046.0
61109,61702.0
61114,83472.0
61234,84028.0
61236,76250.0
61239,33523.0
61242,95804.0
61258,41927.0
61264,78285.0
61272,65893.0
61277,72837.0
61281,96295.0
61310,75417.0
61312,86250.0
61314,58889.0
61318,64375.0
61319,73000.0
61326,71071.0
61327,87500.0
61329,73646.0
61330,69844.0
61338,67813.0
61348,71197.0
61349,65938.0
61350,77562.0
61353,64667.0
61361,92344.0
61362,65625.0
61368,78571.0
61370,82917.0
61372,81838.0
61374,59688.0
61379,56761.0
61401,47728.0
61414,62617.0
61415,60714.0
61417,82031.0
61420,61375.0
61421,57500.0
61431,51058.0
61438,65703.0
61442,49643.0
61447,82321.0
61448,79500.0
61451,48281.0
61475,59135.0
61477,60227.0
61478,80577.0
61485,62188.0
61488,61786.0
61489,83625.0
61490,67500.0
61517,86512.0
61519,44375.0
61539,51250.0
61554,62484.0
61559,82500.0
61563,55324.0
61568,101250.0
61571,87852.0
61602,17273.0
61605,24499.0
61606,41023.0
61704,93107.0
61720,75000.0
61721,89000.0
61727,61614.0
61733,93400.0
61734,71563.0
61737,72813.0
61740,79479.0
61741,82375.0
61744,70859.0
61751,95714.0
61761,66642.0
61764,68438.0
61772,128750.0
61811,68750.0
61832,45264.0
61834,80901.0
61839,63393.0
61841,67500.0
61843,93750.0
61846,57341.0
61847,85703.0
61850,53523.0
61853,114974.0
61856,94841.0
61864,91827.0
61873,112755.0
61876,66944.0
61880,89139.0
61912,73542.0
61919,77083.0
61924,73375.0
61929,59792.0
61937,58092.0
61942,74179.0
61949,63750.0
61957,70000.0
62009,44875.0
62011,40455.0
62018,41750.0
62019,53594.0
62021,108125.0
62025,103300.0
62027,72500.0
62037,71838.0
62045,72083.0
62051,51875.0
62054,58456.0
62059,37656.0
62060,40139.0
62069,57642.0
62075,65341.0
62079,129205.0
62080,58225.0
62087,56364.0
62094,60083.0
62097,85234.0
62201,21658.0
62207,29184.0
62214,102222.0
62215,115776.0
62217,69583.0
62220,65261.0
62230,81824.0
62232,64268.0
62236,112070.0
62237,59087.0
62239,57793.0
62246,61740.0
62253,50000.0
62260,93929.0
62277,71458.0
62278,85017.0
62279,245179.0
62280,65568.0
62281,122679.0
62295,76563.0
62313,105000.0
62323,67054.0
62326,65048.0
62338,86339.0
62341,65050.0
62348,87639.0
62353,71625.0
62366,59464.0
62367,51346.0
62374,54805.0
62376,74375.0
62379,62500.0
62418,57969.0
62419,95208.0
62426,49583.0
62427,74167.0
62436,58814.0
62443,84400.0
62444,58367.0
62446,76500.0
62459,80417.0
62465,82917.0
62468,67708.0
62473,71200.0
62476,61354.0
62478,88846.0
62512,44063.0
62514,54955.0
62515,96250.0
62522,51689.0
62530,74535.0
62534,66875.0
62535,113456.0
62540,67813.0
62543,77083.0
62550,75521.0
62568,57194.0
62618,62694.0
62626,64440.0
62627,61131.0
62629,106373.0
62631,61563.0
62635,71250.0
62643,80265.0
62649,58173.0
62650,64137.0
62656,59129.0
62670,76957.0
62675,78327.0
62692,66619.0
62703,44580.0
62704,66352.0
62707,83988.0
62811,42875.0
62821,54471.0
62824,70670.0
62827,52794.0
62830,61296.0
62831,76250.0
62843,16081.0
62852,72813.0
62853,64750.0
62856,59500.0
62868,57723.0
62871,76513.0
62872,53698.0
62876,52708.0
62882,53067.0
62895,53295.0
62903,39526.0
62906,46615.0
62922,70547.0
62926,64356.0
62934,55625.0
62941,50000.0
62950,69063.0
62953,41750.0
62954,65083.0
62966,54242.0
62977,65833.0
62983,50625.0
62990,60978.0
62996,40057.0
62998,73594.0
63011,121941.0
63013,105526.0
63014,64327.0
63021,113822.0
63023,73988.0
63025,134266.0
63030,58917.0
63033,63979.0
63034,110491.0
63042,49384.0
63044,76094.0
63056,74194.0
